1000.0000  1.5510e-07
990.0990  1.9920e-07
980.3922  2.2970e-07
971.8173  2.4860e-07
962.4639  2.6820e-07
953.2888  2.7600e-07
944.2871  3.4460e-07
936.3296  3.9370e-07
927.6438  4.5720e-07
919.1176  1.8200e-04
910.7468  1.7920e-04
902.5271  1.8950e-04
895.2551  1.9940e-04
887.3114  2.4410e-04
879.5075  2.4760e-04
871.8396  2.6610e-04
864.3042  2.8370e-04
857.6329  3.3140e-04
850.3401  3.7160e-04
843.1703  4.2530e-04
836.1204  4.6580e-04
829.8755  4.6980e-04
823.0453  5.1640e-04
816.3265  5.2190e-04
809.7166  5.6910e-04
803.2129  6.0700e-04
797.4482  6.6660e-04
791.1392  6.7620e-04
784.9294  7.4530e-04
778.8162  7.8010e-04
772.7975  9.1840e-04
767.4597  1.0280e-03
761.6146  1.0700e-03
755.8579  1.1660e-03
750.1875  1.3820e-03
745.1565  1.4980e-03
739.6450  1.5860e-03
734.2144  1.7640e-03
728.8630  1.9440e-03
723.5890  2.0090e-03
718.9073  2.3180e-03
713.7759  2.4970e-03
708.7172  2.8980e-03
703.7298  3.0800e-03
698.8120  3.4160e-03
694.4444  3.8780e-03
689.6552  4.5650e-03
684.9315  5.2770e-03
680.2721  5.9400e-03
676.1325  6.7340e-03
671.5917  7.4960e-03
667.1114  8.0500e-03
662.6905  9.4270e-03
658.3278  1.0900e-02
654.4503  1.1960e-02
650.1951  1.4290e-02
645.9948  1.7560e-02
641.8485  2.1470e-02
637.7551  2.5880e-02
634.1154  3.1730e-02
630.1197  3.9550e-02
626.1741  5.1110e-02
622.2775  6.5710e-02
618.8119  9.0560e-02
615.0062  1.3620e-01
611.2469  2.4610e-01
607.5334  5.6850e-01
603.8647  5.7210e-01
600.6006  5.6510e-01
597.0149  5.6300e-01
593.4718  5.7990e-01
589.9705  5.5860e-01
586.5103  5.3590e-01
583.4306  5.4140e-01
580.0464  5.3400e-01
576.7013  5.4890e-01
573.3945  5.6280e-01
570.4507  5.6760e-01
567.2150  5.6050e-01
564.0158  5.5380e-01
560.8525  5.1660e-01
557.7245  5.0120e-01
554.9390  5.1680e-01
551.8764  5.0640e-01
548.8474  5.1340e-01
545.8515  5.3270e-01
543.1831  5.3430e-01
540.2485  5.4650e-01
537.3455  5.4110e-01
534.4735  5.3580e-01
531.6321  5.4350e-01
529.1005  5.1730e-01
526.3158  5.0300e-01
523.5602  5.0110e-01
520.8333  5.1870e-01
518.1347  5.1720e-01
515.7298  5.1130e-01
513.0836  5.2540e-01
510.4645  5.1680e-01
507.8720  5.0880e-01
505.5612  5.2150e-01
503.0181  5.3000e-01
500.5005  5.3220e-01
498.0080  5.3150e-01
495.5401  5.3720e-01
493.3399  5.3930e-01
490.9180  5.4990e-01
488.5198  5.4900e-01
486.1449  5.4040e-01
483.7929  5.2630e-01
481.6956  5.1250e-01
479.3864  5.2430e-01
477.0992  5.2920e-01
474.8338  5.5310e-01
472.8132  5.5950e-01
470.5882  5.8180e-01
468.3841  5.9110e-01
466.2005  6.0290e-01
464.0371  5.8390e-01
462.1072  5.8160e-01
459.9816  5.6570e-01
457.8755  5.4870e-01
455.7885  5.5330e-01
453.7205  5.6180e-01
451.8753  5.6510e-01
449.8426  5.7450e-01
447.8280  6.0560e-01
445.8315  6.0520e-01
444.0497  6.1240e-01
442.0866  6.1120e-01
440.1408  6.0090e-01
438.2121  5.9230e-01
436.3002  5.9500e-01
434.5937  6.1140e-01
432.7131  6.0540e-01
430.8488  6.0740e-01
429.0004  5.9520e-01
427.1679  5.8750e-01
425.5319  5.7380e-01
423.7288  5.6360e-01
421.9409  5.4800e-01
420.1681  5.3400e-01
418.5852  5.2290e-01
416.8404  5.0770e-01
415.1100  4.6230e-01
413.3940  4.1270e-01
411.6921  3.5360e-01
410.1723  2.8160e-01
408.4967  2.1880e-01
406.8348  1.6710e-01
405.1864  1.3140e-01
403.7142  1.0370e-01
402.0909  8.0480e-02
400.4806  6.3440e-02
398.8831  4.9820e-02
397.2984  3.8460e-02
395.8828  2.9930e-02
394.3218  2.3170e-02
392.7730  1.7610e-02
391.2363  1.3110e-02
389.7116  1.0030e-02
388.3495  7.9910e-03
386.8472  6.3280e-03
385.3565  4.9790e-03
383.8772  4.0670e-03
382.5555  3.3210e-03
381.0976  2.5360e-03
379.6507  2.1950e-03
378.2148  1.8180e-03
376.7898  1.5620e-03
375.5163  1.1290e-03
374.1115  9.3060e-04
372.7171  8.6640e-04
371.3331  7.9070e-04
369.9593  8.1210e-04
368.7316  7.2620e-04
367.3769  7.2950e-04
366.0322  7.3500e-04
364.6973  7.8890e-04
363.5042  6.7890e-04
362.1876  5.9440e-04
360.8805  5.1620e-04
359.5829  4.8570e-04
358.2945  5.7810e-04
357.1429  5.9910e-04
355.8719  4.8120e-04
354.6099  3.9390e-04
353.3569  3.5510e-04
352.1127  2.6530e-04
351.0004  1.7040e-04
349.7726  1.1200e-04
348.5535  8.8170e-05
347.3428  6.7450e-05
346.2604  4.2160e-05
345.0656  3.4250e-05
343.8790  3.0500e-05
342.7005  1.6040e-05
341.5301  1.1550e-05
340.4835  1.6160e-05
339.3281  1.3760e-05
338.1806  8.1920e-06
337.0408  8.0980e-06
335.9086  6.1510e-06
334.8962  6.2310e-06
333.7784  5.7520e-06
332.6680  3.7580e-06
331.5650  3.3810e-06
330.5785  2.0940e-06
329.4893  1.8940e-06
328.4072  7.7690e-07
327.3322  2.2450e-06
326.2643  7.2950e-07
325.3090  1.3170e-06
324.2542  3.9300e-07
323.2062  7.4380e-07
322.1649  8.0460e-07
321.1304  3.5970e-07
320.2049  2.6070e-07
319.1829  3.2100e-08
318.1674  3.6930e-07
317.1583  3.8770e-07
316.2555  3.7540e-07
315.2585  -1.2340e-07
314.2678  1.1360e-07
313.2832  -3.3440e-09
312.3048  1.3930e-08
311.4295  1.5730e-07
310.4626  2.6790e-07
309.5017  4.9240e-07
308.5467  -8.6180e-08
307.6923  -3.0180e-08
306.7485  -3.0410e-08
305.8104  1.4680e-07
304.8780  -9.9000e-08
303.9514  1.9120e-07
303.1222  1.8740e-08
302.2061  -5.9330e-08
301.2956  -1.2140e-07
300.3905  1.2190e-07
299.4909  7.2410e-08
298.6858  1.1060e-07
297.7963  -9.0120e-09
296.9121  -2.4270e-08
296.0332  -2.6640e-08
295.2465  -1.7850e-10
294.3774  -1.2000e-09
293.5134  -1.9240e-09
