457.8755  4.3920e-06
455.7885  4.8120e-06
453.7205  5.2200e-06
451.8753  5.6640e-06
449.8426  6.1220e-06
447.8280  6.7390e-06
445.8315  7.0600e-06
444.0497  7.4560e-06
442.0866  7.7840e-06
440.1408  7.8900e-06
438.2121  8.0110e-06
436.3002  8.2310e-06
434.5937  8.6310e-06
432.7131  8.7610e-06
430.8488  8.9670e-06
429.0004  9.0580e-06
427.1679  9.1940e-06
425.5319  9.2770e-06
423.7288  9.3810e-06
421.9409  9.4130e-06
420.1681  9.4620e-06
418.5852  9.5940e-06
416.8404  9.7710e-06
415.1100  9.7070e-06
413.3940  9.6640e-06
411.6921  9.3650e-06
410.1723  8.6190e-06
408.4967  7.8220e-06
406.8348  7.0180e-06
405.1864  6.3600e-06
403.7142  5.9280e-06
402.0909  5.8550e-06
400.4806  5.8480e-06
398.8831  5.8800e-06
397.2984  5.7230e-06
395.8828  5.5740e-06
394.3218  5.3200e-06
392.7730  5.0210e-06
391.2363  4.5500e-06
389.7116  4.0240e-06
388.3495  3.6210e-06
386.8472  3.5740e-06
385.3565  3.7960e-06
383.8772  4.1740e-06
382.5555  4.8390e-06
381.0976  5.5400e-06
379.6507  6.0000e-06
378.2148  6.2590e-06
376.7898  6.7030e-06
375.5163  7.6010e-06
374.1115  8.5560e-06
372.7171  9.5750e-06
371.3331  1.0530e-05
369.9593  1.1400e-05
368.7316  1.1610e-05
367.3769  1.1810e-05
366.0322  1.1880e-05
364.6973  1.2190e-05
363.5042  1.2470e-05
362.1876  1.3690e-05
360.8805  1.4990e-05
359.5829  1.6940e-05
358.2945  1.9530e-05
357.1429  2.1740e-05
355.8719  2.2850e-05
354.6099  2.3850e-05
353.3569  2.4220e-05
352.1127  2.4880e-05
351.0004  2.6100e-05
349.7726  2.8820e-05
348.5535  3.2360e-05
347.3428  3.6110e-05
346.2604  4.0010e-05
345.0656  4.3590e-05
343.8790  4.6100e-05
342.7005  4.8140e-05
341.5301  5.0700e-05
340.4835  5.4290e-05
339.3281  5.8220e-05
338.1806  6.3630e-05
337.0408  7.0040e-05
335.9086  7.6090e-05
334.8962  8.2000e-05
333.7784  8.7210e-05
332.6680  9.2420e-05
331.5650  9.9290e-05
330.5785  1.0750e-04
329.4893  1.1650e-04
328.4072  1.3070e-04
327.3322  1.4630e-04
326.2643  1.6190e-04
325.3090  1.8150e-04
324.2542  1.9990e-04
323.2062  2.1880e-04
322.1649  2.3410e-04
321.1304  2.5280e-04
320.2049  2.7570e-04
319.1829  3.1320e-04
318.1674  3.5850e-04
317.1583  4.2720e-04
316.2555  5.1800e-04
315.2585  6.2310e-04
314.2678  7.4550e-04
313.2832  8.8740e-04
312.3048  1.0270e-03
311.4295  1.1680e-03
310.4626  1.3180e-03
309.5017  1.4830e-03
308.5467  1.6640e-03
307.6923  1.9100e-03
306.7485  2.1230e-03
305.8104  2.3480e-03
304.8780  2.5530e-03
303.9514  2.6930e-03
303.1222  2.8350e-03
302.2061  2.9670e-03
301.2956  3.1320e-03
300.3905  3.4600e-03
299.4909  4.1250e-03
298.6858  5.0700e-03
297.7963  7.8580e-03
296.9121  1.2660e-02
296.0332  2.1090e-02
295.2465  3.8440e-02
294.3774  8.5160e-02
293.5134  1.4840e-01
292.6544  1.8280e-01
291.8004  2.1980e-01
291.0361  2.6160e-01
290.1915  3.1110e-01
289.3519  3.5480e-01
288.5170  4.0020e-01
287.6870  4.3390e-01
286.9440  4.5630e-01
286.1230  4.5220e-01
285.3067  4.9550e-01
284.4950  4.6460e-01
283.7684  4.7000e-01
282.9655  5.0580e-01
282.1670  5.2170e-01
281.3731  5.4560e-01
280.5836  5.6440e-01
279.8769  5.7620e-01
279.0957  5.8540e-01
278.3190  5.9740e-01
277.5465  5.9840e-01
276.7783  6.0290e-01
276.0906  6.1310e-01
275.3304  6.2710e-01
274.5744  6.3520e-01
273.8226  6.3600e-01
273.1494  6.2930e-01
272.4053  6.2570e-01
271.6653  6.1490e-01
270.9293  6.0380e-01
270.1972  6.1060e-01
269.5418  6.1690e-01
268.8172  6.3500e-01
268.0965  6.5860e-01
267.3797  6.7490e-01
266.6667  6.8250e-01
266.0282  6.7740e-01
265.3224  6.5940e-01
264.6203  6.3580e-01
263.9219  6.2420e-01
263.2965  6.1400e-01
262.6050  6.0990e-01
261.9172  6.2130e-01
261.2330  6.3270e-01
260.5524  6.4150e-01
259.9428  6.4930e-01
259.2689  6.5510e-01
258.5984  6.4800e-01
257.9314  6.4090e-01
257.3340  6.3390e-01
256.6735  6.2700e-01
256.0164  6.2010e-01
255.3626  6.1880e-01
254.7122  6.1760e-01
254.1296  6.1490e-01
253.4854  6.0980e-01
252.8445  6.0470e-01
252.2068  5.9990e-01
251.5723  5.9500e-01
251.0040  5.9360e-01
250.3756  6.0220e-01
249.7502  6.1080e-01
249.1281  6.1660e-01
248.5707  6.2110e-01
247.9544  6.2380e-01
247.3411  6.1090e-01
246.7308  5.9800e-01
246.1236  5.8830e-01
245.5796  5.8150e-01
244.9780  5.7470e-01
244.3793  5.8350e-01
243.7835  5.9310e-01
243.1907  6.0360e-01
242.6595  6.1550e-01
242.0721  6.2740e-01
241.4876  6.2220e-01
240.9058  6.1280e-01
240.3846  6.0300e-01
239.8082  5.9190e-01
239.2344  5.8070e-01
238.6635  5.7670e-01
238.0952  5.7640e-01
237.5861  5.7660e-01
237.0230  5.8180e-01
236.4625  5.8710e-01
235.9047  5.8730e-01
235.3495  5.8240e-01
234.8520  5.7760e-01
234.3018  5.7730e-01
233.7541  5.7740e-01
233.2090  5.7660e-01
232.7205  5.7410e-01
232.1802  5.7160e-01
231.6423  5.6370e-01
231.1070  5.5430e-01
230.5741  5.4360e-01
230.0966  5.2770e-01
229.5684  5.1180e-01
229.0426  5.0690e-01
228.5192  5.0860e-01
227.9982  5.1060e-01
227.5313  5.1690e-01
227.0148  5.2320e-01
226.5006  5.2270e-01
225.9887  5.1430e-01
225.5300  5.0600e-01
225.0225  4.9080e-01
224.5173  4.7470e-01
224.0143  4.6400e-01
223.5136  4.6470e-01
223.0649  4.6530e-01
222.5684  4.6840e-01
222.0742  4.7220e-01
221.5821  4.7550e-01
221.0922  4.7630e-01
220.6531  4.7710e-01
220.1673  4.7290e-01
219.6837  4.6540e-01
219.2021  4.5790e-01
218.7705  4.5740e-01
218.2929  4.5680e-01
217.8175  4.5470e-01
217.3441  4.5060e-01
216.8727  4.4650e-01
216.4502  4.4060e-01
215.9827  4.3440e-01
215.5172  4.2850e-01
215.0538  4.2330e-01
214.6383  4.1800e-01
214.1786  4.1380e-01
213.7209  4.1000e-01
213.2651  4.0410e-01
212.8112  3.8540e-01
212.4044  3.6660e-01
211.9542  3.4370e-01
211.5059  3.1760e-01
211.0595  2.9150e-01
210.6150  2.7060e-01
210.2165  2.4980e-01
209.7755  2.3060e-01
209.3364  2.1370e-01
208.8991  1.9690e-01
208.5071  1.7850e-01
208.0732  1.5970e-01
207.6412  1.4140e-01
207.2109  1.2430e-01
206.7825  1.0720e-01
206.3983  9.4090e-02
205.9732  8.2920e-02
205.5498  7.2110e-02
205.1282  6.4390e-02
204.7083  5.6680e-02
204.3318  4.9930e-02
203.9152  4.4040e-02
203.5002  3.8150e-02
203.0869  3.4360e-02
202.7164  3.0660e-02
202.3063  2.7220e-02
201.8978  2.4200e-02
201.4910  2.1190e-02
201.0859  1.8950e-02
200.7226  1.6900e-02
200.3205  1.5020e-02
199.9200  1.3700e-02
199.5211  1.2390e-02
199.1239  1.1260e-02
198.7676  1.0220e-02
198.3733  9.2230e-03
197.9806  8.6200e-03
197.5894  8.0160e-03
197.2387  7.5230e-03
196.8504  7.1380e-03
196.4637  6.7540e-03
196.0784  6.1240e-03
195.6947  5.4760e-03
195.3507  4.9360e-03
194.9698  4.5970e-03
194.5904  4.2570e-03
194.2125  4.0330e-03
193.8360  3.8410e-03
193.4985  3.6130e-03
193.1248  3.2440e-03
192.7525  2.8740e-03
192.3817  2.5880e-03
192.0492  2.3510e-03
191.6810  2.1350e-03
191.3143  2.2900e-03
190.9490  2.4450e-03
190.5851  2.5530e-03
190.2588  2.6100e-03
189.8975  2.6670e-03
189.5375  2.5480e-03
189.1790  2.4100e-03
188.8574  2.2620e-03
188.5014  2.0970e-03
188.1468  1.9310e-03
187.7934  1.9910e-03
187.4414  2.1280e-03
187.1257  2.2560e-03
186.7762  2.3490e-03
186.4280  2.4420e-03
186.0811  2.3010e-03
185.7355  2.0020e-03
185.4256  1.7050e-03
185.0824  1.5010e-03
184.7404  1.2980e-03
184.3998  1.1070e-03
184.0943  9.3270e-04
183.7560  7.5830e-04
183.4189  6.5810e-04
183.0831  5.6910e-04
182.7485  5.8800e-04
182.4485  8.6580e-04
182.1162  1.1440e-03
181.7851  1.1790e-03
181.4553  1.1190e-03
181.1266  1.0050e-03
180.8318  5.6280e-04
180.5054  1.2050e-04
180.1802  -7.0870e-05
179.8561  -7.0600e-05
179.5655  -7.0330e-05
179.2436  2.5360e-04
178.9229  5.8040e-04
178.6033  7.4770e-04
178.2849  6.9120e-04
177.9993  6.3460e-04
177.6830  4.3200e-04
177.3679  2.0150e-04
177.0538  4.0950e-05
176.7409  7.4450e-05
176.4602  1.0800e-04
176.1494  1.5420e-04
175.8396  2.0620e-04
175.5310  2.4560e-04
175.2541  1.8690e-04
174.9475  1.2820e-04
174.6420  1.0430e-04
174.3375  1.1020e-04
174.0341  1.1620e-04
173.7619  2.5640e-04
173.4605  4.0180e-04
173.1602  5.3930e-04
172.8608  6.6440e-04
172.5626  7.8940e-04
172.2950  7.0910e-04
171.9986  5.8110e-04
171.7033  4.7640e-04
171.4090  4.4720e-04
171.1450  4.1800e-04
170.8526  4.1010e-04
170.5611  4.1330e-04
170.2707  4.0670e-04
169.9813  2.9370e-04
169.7217  1.8060e-04
169.4341  6.9950e-05
169.1475  -3.8490e-05
168.8619  -1.4690e-04
168.5772  -1.3670e-04
168.3218  -1.1790e-04
168.0390  -7.3640e-05
167.7571  1.6550e-05
167.4761  1.0670e-04
167.2241  1.8480e-04
166.9449  2.5940e-04
166.6667  3.3400e-04
