1000.0000  0.0000e+00
990.0990  0.0000e+00
980.3922  0.0000e+00
971.8173  0.0000e+00
962.4639  0.0000e+00
953.2888  0.0000e+00
944.2871  0.0000e+00
936.3296  0.0000e+00
927.6438  0.0000e+00
919.1176  0.0000e+00
910.7468  0.0000e+00
902.5271  0.0000e+00
895.2551  0.0000e+00
887.3114  0.0000e+00
879.5075  0.0000e+00
871.8396  0.0000e+00
864.3042  0.0000e+00
857.6329  0.0000e+00
850.3401  0.0000e+00
843.1703  0.0000e+00
836.1204  0.0000e+00
829.8755  0.0000e+00
823.0453  0.0000e+00
816.3265  0.0000e+00
809.7166  0.0000e+00
803.2129  0.0000e+00
797.4482  0.0000e+00
791.1392  0.0000e+00
784.9294  0.0000e+00
778.8162  0.0000e+00
772.7975  0.0000e+00
767.4597  0.0000e+00
761.6146  0.0000e+00
755.8579  0.0000e+00
750.1875  0.0000e+00
745.1565  0.0000e+00
739.6450  0.0000e+00
734.2144  0.0000e+00
728.8630  0.0000e+00
723.5890  0.0000e+00
718.9073  0.0000e+00
713.7759  0.0000e+00
708.7172  0.0000e+00
703.7298  0.0000e+00
698.8120  0.0000e+00
694.4444  0.0000e+00
689.6552  0.0000e+00
684.9315  0.0000e+00
680.2721  0.0000e+00
676.1325  0.0000e+00
671.5917  0.0000e+00
667.1114  0.0000e+00
662.6905  0.0000e+00
658.3278  0.0000e+00
654.4503  0.0000e+00
650.1951  0.0000e+00
645.9948  0.0000e+00
641.8485  0.0000e+00
637.7551  0.0000e+00
634.1154  0.0000e+00
630.1197  0.0000e+00
626.1741  0.0000e+00
622.2775  0.0000e+00
618.8119  0.0000e+00
615.0062  0.0000e+00
611.2469  0.0000e+00
607.5334  0.0000e+00
603.8647  0.0000e+00
600.6006  0.0000e+00
597.0149  0.0000e+00
593.4718  0.0000e+00
589.9705  0.0000e+00
586.5103  0.0000e+00
583.4306  0.0000e+00
580.0464  0.0000e+00
576.7013  0.0000e+00
573.3945  0.0000e+00
570.4507  0.0000e+00
567.2150  0.0000e+00
564.0158  0.0000e+00
560.8525  0.0000e+00
557.7245  0.0000e+00
554.9390  0.0000e+00
551.8764  0.0000e+00
548.8474  0.0000e+00
545.8515  0.0000e+00
543.1831  0.0000e+00
540.2485  0.0000e+00
537.3455  0.0000e+00
534.4735  0.0000e+00
531.6321  0.0000e+00
529.1005  0.0000e+00
526.3158  0.0000e+00
523.5602  0.0000e+00
520.8333  0.0000e+00
518.1347  0.0000e+00
515.7298  0.0000e+00
513.0836  0.0000e+00
510.4645  0.0000e+00
507.8720  0.0000e+00
505.5612  0.0000e+00
503.0181  0.0000e+00
500.5005  0.0000e+00
498.0080  0.0000e+00
495.5401  0.0000e+00
493.3399  0.0000e+00
490.9180  0.0000e+00
488.5198  0.0000e+00
486.1449  0.0000e+00
483.7929  0.0000e+00
481.6956  0.0000e+00
479.3864  0.0000e+00
477.0992  0.0000e+00
474.8338  0.0000e+00
472.8132  1.5660e-04
470.5882  1.7880e-04
468.3841  1.9680e-04
466.2005  2.1460e-04
464.0371  2.2560e-04
462.1072  2.4030e-04
459.9816  2.5130e-04
457.8755  2.5610e-04
455.7885  2.6510e-04
453.7205  2.8320e-04
451.8753  3.1870e-04
449.8426  3.6600e-04
447.8280  4.3540e-04
445.8315  5.0070e-04
444.0497  5.7830e-04
442.0866  6.5890e-04
440.1408  7.3160e-04
438.2121  8.3440e-04
436.3002  1.0060e-03
434.5937  1.2440e-03
432.7131  1.5400e-03
430.8488  1.9870e-03
429.0004  2.5420e-03
427.1679  3.2190e-03
425.5319  4.2440e-03
423.7288  5.9600e-03
421.9409  8.4330e-03
420.1681  1.2830e-02
418.5852  2.1830e-02
416.8404  4.6680e-02
415.1100  9.5630e-02
413.3940  1.1550e-01
411.6921  1.3990e-01
410.1723  1.6240e-01
408.4967  1.8590e-01
406.8348  2.1380e-01
405.1864  2.5680e-01
403.7142  2.9070e-01
402.0909  3.4130e-01
400.4806  3.8700e-01
398.8831  4.4290e-01
397.2984  4.7700e-01
395.8828  5.1910e-01
394.3218  5.3730e-01
392.7730  5.5410e-01
391.2363  5.5260e-01
389.7116  5.6080e-01
388.3495  5.6700e-01
386.8472  5.8230e-01
385.3565  5.9650e-01
383.8772  6.0970e-01
382.5555  5.9770e-01
381.0976  5.9760e-01
379.6507  6.0010e-01
378.2148  6.0200e-01
376.7898  6.0460e-01
375.5163  6.1050e-01
374.1115  6.2070e-01
372.7171  6.2900e-01
371.3331  6.1940e-01
369.9593  6.1170e-01
368.7316  6.0430e-01
367.3769  6.0090e-01
366.0322  5.8200e-01
364.6973  5.7760e-01
363.5042  5.6630e-01
362.1876  5.6720e-01
360.8805  5.7310e-01
359.5829  5.8880e-01
358.2945  6.2040e-01
357.1429  6.3170e-01
355.8719  6.2600e-01
354.6099  6.2200e-01
353.3569  5.9130e-01
352.1127  5.6050e-01
351.0004  5.3760e-01
349.7726  5.3420e-01
348.5535  5.4700e-01
347.3428  5.4950e-01
346.2604  5.6780e-01
345.0656  5.7830e-01
343.8790  5.7430e-01
342.7005  5.5860e-01
341.5301  5.5480e-01
340.4835  5.5400e-01
339.3281  5.5490e-01
338.1806  5.6270e-01
337.0408  5.6440e-01
335.9086  5.6420e-01
334.8962  5.6150e-01
333.7784  5.5520e-01
332.6680  5.3920e-01
331.5650  5.3380e-01
330.5785  5.2110e-01
329.4893  5.1470e-01
328.4072  5.2210e-01
327.3322  5.3790e-01
326.2643  5.4370e-01
325.3090  5.6270e-01
324.2542  5.5460e-01
323.2062  5.4540e-01
322.1649  5.1420e-01
321.1304  4.8740e-01
320.2049  4.6240e-01
319.1829  4.5730e-01
318.1674  4.5970e-01
317.1583  4.7180e-01
316.2555  4.7660e-01
315.2585  4.8080e-01
314.2678  4.8810e-01
313.2832  4.8140e-01
312.3048  4.7340e-01
311.4295  4.7130e-01
310.4626  4.6360e-01
309.5017  4.4970e-01
308.5467  4.3370e-01
307.6923  4.4000e-01
306.7485  4.3450e-01
305.8104  4.3390e-01
304.8780  4.3650e-01
303.9514  4.4030e-01
303.1222  4.3770e-01
302.2061  4.2410e-01
301.2956  4.1580e-01
300.3905  4.0300e-01
299.4909  3.8560e-01
298.6858  3.6790e-01
297.7963  3.4660e-01
296.9121  3.1490e-01
296.0332  2.6980e-01
295.2465  2.2380e-01
294.3774  1.8040e-01
293.5134  1.4390e-01
292.6544  1.1480e-01
291.8004  9.4020e-02
291.0361  7.9980e-02
290.1915  6.8920e-02
289.3519  5.8010e-02
288.5170  4.8650e-02
287.6870  3.9660e-02
286.9440  3.2920e-02
286.1230  2.5610e-02
285.3067  2.3100e-02
284.4950  1.7800e-02
283.7684  1.4910e-02
282.9655  1.3630e-02
282.1670  1.2070e-02
281.3731  1.0810e-02
280.5836  9.9840e-03
279.8769  8.9260e-03
279.0957  8.0700e-03
278.3190  7.3100e-03
277.5465  6.5620e-03
276.7783  5.7600e-03
276.0906  5.0630e-03
275.3304  4.4860e-03
274.5744  3.9180e-03
273.8226  3.3740e-03
273.1494  2.9600e-03
272.4053  2.6010e-03
271.6653  2.2620e-03
270.9293  1.9650e-03
270.1972  1.6820e-03
269.5418  1.3710e-03
268.8172  1.1060e-03
268.0965  8.9720e-04
267.3797  7.1160e-04
266.6667  5.7470e-04
266.0282  4.6910e-04
265.3224  3.8250e-04
264.6203  3.0380e-04
263.9219  2.5400e-04
263.2965  2.0530e-04
262.6050  1.7220e-04
261.9172  1.4610e-04
261.2330  1.2140e-04
260.5524  1.0040e-04
259.9428  9.1050e-05
259.2689  7.6650e-05
258.5984  7.3290e-05
257.9314  6.8950e-05
257.3340  5.6450e-05
256.6735  4.1500e-05
256.0164  3.9700e-05
255.3626  3.7660e-05
254.7122  3.0750e-05
254.1296  2.8050e-05
253.4854  2.1220e-05
252.8445  1.2160e-05
252.2068  1.4940e-05
251.5723  1.1930e-05
251.0040  1.0160e-05
250.3756  1.2420e-05
249.7502  1.4300e-05
249.1281  1.2590e-05
248.5707  1.0370e-05
247.9544  1.4430e-05
247.3411  1.4050e-05
246.7308  7.6550e-06
246.1236  8.4540e-06
245.5796  9.8350e-06
244.9780  1.2590e-05
244.3793  8.3910e-06
243.7835  9.2050e-06
243.1907  7.5870e-06
242.6595  8.1020e-06
242.0721  1.0430e-05
241.4876  1.1450e-05
240.9058  1.2370e-05
240.3846  8.5970e-06
239.8082  1.0520e-05
239.2344  7.5470e-06
238.6635  8.4800e-06
238.0952  7.1580e-06
237.5861  9.2810e-06
237.0230  7.4710e-06
236.4625  4.5790e-06
235.9047  4.4510e-06
235.3495  4.6410e-06
234.8520  2.2480e-06
234.3018  -2.9620e-06
233.7541  1.3580e-07
233.2090  1.0320e-06
